Elapsed s, Pressure dBar, Conductivity S/m, Temperature degC, Density SG, Sound Speed m/s
34807,10348.58008,3.40758,2.2959,1.071397301,1638.094457
34817,10341.20996,3.40702,2.2946,1.071367197,1637.953735
34827,10334.41016,3.40669,2.2933,1.071341097,1637.826267
34838,10327.7002,3.40666,2.2913,1.07131857,1637.702786
34848,10320.82324,3.40628,2.2907,1.071291041,1637.575075
34858,10314.15625,3.40625,2.2877,1.071269695,1637.449756
34868,10306.61621,3.4065,2.2833,1.071248984,1637.309413
34878,10299.81445,3.40636,2.2853,1.071221062,1637.193153
34888,10292.89648,3.40631,2.2822,1.071198732,1637.062887
34899,10286.08008,3.40592,2.2834,1.071169467,1636.940774
34909,10278.80469,3.40531,2.2828,1.071138532,1636.802826
34919,10272.07227,3.40493,2.2816,1.071112124,1636.676099
34929,10265.25879,3.40489,2.2773,1.071091483,1636.544692
34939,10258.58691,3.40464,2.2777,1.071064736,1636.425019
34949,10251.13086,3.40403,2.2776,1.071032615,1636.285195
34960,10244.34277,3.40355,2.2763,1.071005251,1636.155819
34970,10237.65723,3.40319,2.2752,1.070979063,1636.030457
34980,10230.87207,3.40302,2.2738,1.070954423,1635.905248
34990,10223.49316,3.40269,2.2723,1.070926374,1635.767092
35000,10216.7002,3.40231,2.2713,1.070899514,1635.639822
35010,10210.00586,3.40229,2.2685,1.070877905,1635.514687
35021,10203.20117,3.40265,2.263,1.070861884,1635.385961
35031,10195.69629,3.40243,2.2647,1.070830997,1635.255473
35041,10189.11035,3.40236,2.26,1.07081131,1635.126595
35051,10182.31836,3.40215,2.2606,1.070784225,1635.00591
35061,10175.7041,3.40168,2.2633,1.070753424,1634.890136
35071,10168.30371,3.40128,2.2619,1.070724576,1634.750878
35082,10161.71387,3.40114,2.2594,1.070702004,1634.626667
35092,10155.02148,3.4015,2.2567,1.07068349,1634.50721
35102,10148.07129,3.40093,2.2577,1.070652361,1634.379702
35112,10140.7793,3.4007,2.255,1.070626671,1634.241369
35122,10134.00586,3.40047,2.253,1.070602144,1634.113965
35132,10127.26855,3.40012,2.2542,1.070573433,1633.993833
35143,10120.56445,3.39993,2.2507,1.070551036,1633.864306
35153,10113.16016,3.39972,2.2501,1.07052293,1633.729757
35163,10106.55273,3.39981,2.2478,1.070502012,1633.609021
35173,10099.86328,3.39939,2.249,1.070472871,1633.488743
35183,10093.2041,3.39892,2.2479,1.070445784,1633.362294
35194,10085.71484,3.39887,2.2447,1.070421389,1633.221747
35204,10078.82617,3.39872,2.2445,1.070395241,1633.098152
35214,10072.05469,3.39849,2.2441,1.070369046,1632.97496
35224,10065.35645,3.39802,2.2429,1.070341906,1632.847564
35234,10058.05371,3.3977,2.2411,1.070314449,1632.710118
35244,10051.20605,3.39739,2.2401,1.070287908,1632.582891
35255,10044.55762,3.39728,2.2382,1.07026471,1632.459651
35265,10037.84961,3.39723,2.2369,1.070241182,1632.337784
35275,10030.50195,3.39666,2.2365,1.070209989,1632.199657
35285,10023.92871,3.39642,2.2347,1.070185852,1632.076155
35295,10017.15332,3.3962,2.2333,1.070160733,1631.950433
35305,10010.43359,3.39593,2.2326,1.070134669,1631.826807
35316,10003.13477,3.39578,2.2305,1.07010895,1631.691064
35326,9996.568359,3.39551,2.2293,1.070083954,1631.568825
35336,9989.873046,3.39505,2.229,1.070055948,1631.443976
35346,9983.131835,3.3946,2.2278,1.070028782,1631.316111
35356,9975.885742,3.39423,2.2265,1.070000553,1631.18026
35366,9969.146484,3.39406,2.2244,1.069976689,1631.054058
35377,9962.467773,3.39375,2.2236,1.069950517,1630.930327
35387,9955.933593,3.39377,2.2211,1.069929419,1630.809382
35397,9948.620117,3.39292,2.2215,1.069895109,1630.669968
35407,9941.942382,3.39263,2.2202,1.069869615,1630.545232
35417,9935.293945,3.39236,2.219,1.069844293,1630.421558
35427,9928.419921,3.39197,2.2178,1.069817126,1630.292217
35438,9921.029296,3.39174,2.2163,1.069789735,1630.155302
35448,9914.49414,3.39137,2.2152,1.069763866,1630.032456
35458,9907.921875,3.39139,2.2132,1.069742094,1629.912157
35468,9901.30664,3.39115,2.2119,1.069717235,1629.789234
35478,9894.011718,3.3907,2.2114,1.069687285,1629.653487
35488,9887.510742,3.39049,2.2102,1.06966299,1629.533261
35499,9880.979492,3.39061,2.2079,1.069642515,1629.414326
35509,9874.314453,3.39,2.2078,1.069613086,1629.288403
35519,9867.126953,3.38961,2.2065,1.069584847,1629.153303
35529,9860.517578,3.38948,2.205,1.069561132,1629.031533
35539,9853.664062,3.39009,2.1967,1.069549807,1628.898212
35550,9846.995117,3.39031,2.1953,1.069528742,1628.780655
35560,9839.516601,3.38997,2.1963,1.069497485,1628.647195
35570,9832.924804,3.38932,2.1998,1.06946426,1628.531429
35580,9826.299804,3.38921,2.1958,1.069443217,1628.403121
35590,9819.65625,3.38918,2.192,1.069422578,1628.276155
35600,9812.424804,3.38888,2.192,1.069393581,1628.144986
35611,9805.810546,3.38869,2.1926,1.069367156,1628.027794
35621,9798.971679,3.38817,2.1937,1.069336586,1627.903261
35631,9792.148437,3.38787,2.1915,1.069311335,1627.773486
35641,9784.845703,3.38786,2.187,1.06928916,1627.633406
35651,9778.054687,3.38797,2.1872,1.069265041,1627.516359
35661,9771.417968,3.38764,2.1878,1.069237329,1627.396782
35672,9764.779296,3.38718,2.1874,1.069209529,1627.272687
35682,9757.367187,3.38706,2.1851,1.069183742,1627.134897
35692,9750.582031,3.38632,2.1852,1.069152502,1627.005543
35702,9743.739257,3.3862,2.1829,1.069128793,1626.877742
35712,9737.166015,3.38599,2.182,1.069103862,1626.757061
35722,9729.767578,3.38595,2.1793,1.069079205,1626.619609
35733,9723.08789,3.38583,2.1776,1.069055467,1626.49625
35743,9716.288085,3.38535,2.1787,1.069025342,1626.372991
35753,9709.526367,3.38525,2.1764,1.069002086,1626.246905
35763,9702.946289,3.38505,2.1755,1.068977201,1626.126254
35773,9695.554687,3.38483,2.1735,1.0689503,1625.988192
35783,9688.953125,3.38452,2.1734,1.068923571,1625.867696
35794,9682.221679,3.3842,2.1722,1.068897408,1625.741886
35804,9675.782226,3.38381,2.1712,1.06887151,1625.620722
35814,9668.466796,3.38371,2.1693,1.068845796,1625.485983
35824,9661.785156,3.38352,2.1677,1.068821326,1625.361861
35834,9655.336914,3.38318,2.1673,1.068795196,1625.242841
35845,9648.474609,3.38287,2.1663,1.068768418,1625.115411
35855,9641.341796,3.3823,2.1652,1.06873853,1624.979244
35865,9634.782226,3.38186,2.1641,1.06871185,1624.854996
35875,9628.160156,3.38167,2.162,1.068688097,1624.730606
35885,9621.458007,3.38143,2.1612,1.068662285,1624.60752
35895,9614.142578,3.38101,2.1603,1.068632787,1624.470833
35906,9607.473632,3.38083,2.1588,1.068608322,1624.347349
35916,9600.938476,3.38071,2.1563,1.068585885,1624.224437
35926,9594.317382,3.38015,2.1567,1.068556395,1624.101345
35936,9587.008789,3.37975,2.1555,1.068527387,1623.964278
35946,9580.485351,3.37945,2.1541,1.068502317,1623.841888
35956,9573.798828,3.37969,2.1484,1.068485674,1623.713061
35967,9567.086914,3.37993,2.1469,1.068464621,1623.594869
35977,9559.705078,3.37984,2.1443,1.068439417,1623.457287
35987,9552.791015,3.37928,2.1481,1.068405338,1623.338035
35997,9546.113281,3.37872,2.1476,1.068376542,1623.211582
36007,9539.326171,3.37806,2.1469,1.068346692,1623.081246
36017,9532.036132,3.37772,2.1455,1.068318443,1622.944848
36028,9525.213867,3.37739,2.1444,1.068291686,1622.817589
36038,9518.610351,3.37717,2.143,1.068266979,1622.694957
36048,9511.896484,3.37698,2.1416,1.068242119,1622.570824
36058,9504.509765,3.37709,2.1393,1.068218272,1622.43684
36068,9497.966796,3.3768,2.1392,1.068191845,1622.317701
36078,9491.287109,3.37692,2.1333,1.068174375,1622.186747
36089,9484.620117,3.37678,2.1338,1.068148153,1622.069184
36099,9477.182617,3.37675,2.1315,1.068122911,1621.932303
36109,9470.476562,3.37651,2.1315,1.068096198,1621.811297
36119,9463.814453,3.37632,2.1286,1.068073049,1621.684118
36129,9457.03125,3.37574,2.131,1.068040673,1621.563207
36139,9449.396484,3.37577,2.1249,1.068019108,1621.413692
36150,9442.708007,3.37523,2.1293,1.067985363,1621.300312
36160,9435.963867,3.37504,2.1264,1.067961899,1621.171699
36170,9429.307617,3.37439,2.127,1.067931226,1621.04725
36180,9421.926757,3.37414,2.1255,1.067903463,1620.910318
36190,9415.082031,3.37428,2.1203,1.067884806,1620.778621
36201,9408.392578,3.37416,2.1217,1.067857718,1620.663363
36211,9401.728515,3.37422,2.1172,1.067838318,1620.535534
36221,9394.151367,3.37343,2.1208,1.067799959,1620.400873
36231,9387.607421,3.37317,2.1192,1.067775277,1620.278207
36241,9381.223632,3.37283,2.1173,1.067750805,1620.156398
36251,9374.481445,3.37259,2.1169,1.067724328,1620.033728
36262,9367.083984,3.37254,2.1129,1.067700756,1619.892786
36272,9360.545898,3.37233,2.1116,1.067676206,1619.771746
36282,9353.888671,3.37207,2.1104,1.067650682,1619.648161
36292,9347.148437,3.37205,2.109,1.067627112,1619.526064
36302,9339.958007,3.37149,2.1098,1.067594993,1619.394103
36312,9333.291015,3.37115,2.1093,1.06756802,1619.271051
36323,9326.601562,3.37075,2.1085,1.067540754,1619.145943
36333,9319.996093,3.37081,2.1046,1.06752092,1619.020743
36343,9312.520507,3.37081,2.1026,1.067495413,1618.884474
36353,9305.863281,3.37043,2.1043,1.067465863,1618.766857
36363,9299.176757,3.36989,2.1035,1.067437395,1618.639779
36373,9292.518554,3.36948,2.1025,1.067410348,1618.51455
36384,9285.148437,3.36926,2.1001,1.067383738,1618.375887
36394,9278.392578,3.36897,2.0989,1.06735756,1618.250157
36404,9271.865234,3.36918,2.0957,1.067338565,1618.130369
36414,9265.291015,3.36841,2.0977,1.067305648,1618.009364
36424,9257.926757,3.36794,2.0965,1.06727567,1617.870373
36434,9251.333984,3.36779,2.0946,1.067252,1617.747676
36445,9244.464843,3.36754,2.0933,1.067225834,1617.620285
36455,9237.833984,3.36747,2.0915,1.067202603,1617.498351
36465,9230.541015,3.36771,2.0856,1.067183793,1617.358425
36475,9223.865234,3.36714,2.0901,1.067149634,1617.245199
36485,9217.345703,3.36695,2.0866,1.067127519,1617.11896
36495,9210.846679,3.36682,2.0828,1.067106299,1616.993154
36506,9203.608398,3.36654,2.0852,1.0670747,1616.868714
36516,9197.160156,3.36616,2.0843,1.067048539,1616.747882
36526,9190.410156,3.36587,2.0837,1.067021728,1616.623873
36536,9183.804687,3.3655,2.0827,1.066995169,1616.500171
36546,9176.626953,3.36542,2.0778,1.066972985,1616.360284
36557,9169.93164,3.3654,2.0779,1.06694797,1616.243026
36567,9163.271484,3.36458,2.0797,1.06691446,1616.119282
36577,9156.970703,3.36428,2.0785,1.066889822,1616.001405
36587,9149.651367,3.36448,2.0753,1.066867767,1615.867643
36597,9143.111328,3.36419,2.0755,1.06684089,1615.749454
36607,9136.314453,3.36388,2.0739,1.066814734,1615.621687
36618,9129.720703,3.36391,2.0704,1.066794199,1615.497363
36628,9122.407226,3.36366,2.0688,1.066766642,1615.361427
36638,9115.671875,3.36328,2.0705,1.066736719,1615.242516
36648,9109.103515,3.36307,2.0675,1.066713691,1615.11648
36658,9102.470703,3.3629,2.0648,1.066690459,1614.990698
36668,9094.96289,3.36274,2.0635,1.066662638,1614.85348
36679,9088.293945,3.36213,2.0661,1.066630045,1614.734791
36689,9081.755859,3.361511,2.0654,1.066601238,1614.609464
36699,9074.861328,3.36108,2.0642,1.06657324,1614.479305
36709,9068.282226,3.36077,2.0631,1.066547345,1614.356698
36719,9061.029296,3.36061,2.0612,1.066521065,1614.222352
36729,9054.263671,3.36068,2.0579,1.066500001,1614.096154
36740,9047.853515,3.36046,2.0558,1.066476524,1613.975153
36750,9041.20996,3.36043,2.0535,1.066454021,1613.852306
36760,9033.911132,3.3603,2.0519,1.06642751,1613.718404
36770,9027.423828,3.36005,2.0538,1.066399382,1613.606301
36780,9020.80371,3.35958,2.0532,1.066371423,1613.481991
36790,9014.041015,3.359,2.0535,1.066341063,1613.355985
36801,9006.729492,3.35858,2.0523,1.066311581,1613.218705
36811,9000.259765,3.35859,2.0494,1.066290665,1613.097895
36821,8993.635742,3.35826,2.0495,1.066263169,1612.977437
36831,8986.916992,3.35854,2.0418,1.066248571,1612.843389
36841,8979.676757,3.35858,2.0416,1.066222285,1612.716759
36851,8973.130859,3.35822,2.0414,1.066195119,1612.596435
36862,8966.583984,3.35782,2.0445,1.06616422,1612.484335
36872,8959.867187,3.35751,2.0417,1.066139509,1612.354805
36882,8952.695312,3.35732,2.0397,1.066113323,1612.221208
36892,8946.151367,3.35658,2.0416,1.066080721,1612.100987
36902,8939.505859,3.35607,2.0406,1.066052694,1611.974597
36913,8933.037109,3.35579,2.0394,1.06602751,1611.85413
36923,8925.832031,3.3554,2.0382,1.065998641,1611.719175
36933,8919.282226,3.35533,2.0361,1.065975885,1611.597958
36943,8912.921875,3.3552,2.035,1.065952287,1611.481856
36953,8906.226562,3.35524,2.0333,1.065929527,1611.36078
36963,8898.971679,3.35464,2.0334,1.065897316,1611.225369
36974,8892.641601,3.35466,2.0303,1.065877166,1611.106644
36984,8886.148437,3.35416,2.0311,1.065847922,1610.987899
36994,8879.799804,3.35409,2.0275,1.065827432,1610.866195
37004,8872.657226,3.35409,2.0232,1.065805314,1610.729757
37014,8865.985351,3.35408,2.0243,1.065779327,1610.615879
37024,8859.417968,3.35383,2.0206,1.065756563,1610.487448
37035,8852.795898,3.35381,2.02,1.06573241,1610.369745
37045,8845.660156,3.35358,2.0208,1.065703096,1610.243737
37055,8839.083007,3.35322,2.0203,1.06567606,1610.122107
37065,8832.576171,3.35257,2.022,1.065644523,1610.003355
37075,8826.026367,3.35209,2.0209,1.065617159,1609.878838
37085,8818.913085,3.35185,2.0193,1.065590286,1609.74665
37096,8812.441406,3.35145,2.0182,1.065563898,1609.624676
37106,8805.86914,3.35143,2.0142,1.065543389,1609.49874
37116,8799.200195,3.35123,2.013,1.065518095,1609.375988
37126,8792.02832,3.35125,2.0118,1.065492832,1609.247678
37136,8785.658203,3.35103,2.0107,1.065468368,1609.130131
37146,8779.205078,3.35091,2.0078,1.065446301,1609.00777
37157,8772.570312,3.35074,2.009,1.065418927,1608.892513
37167,8765.513671,3.34996,2.0103,1.065384596,1608.761188
37177,8758.946289,3.34989,2.0056,1.065364369,1608.632735
37187,8752.208007,3.3498,2.006,1.065338113,1608.514706
37197,8745.726562,3.34983,2.0016,1.06531876,1608.390036
37208,8738.24707,3.34944,2.0019,1.065287243,1608.254377
37218,8731.701171,3.34929,2.0005,1.065263016,1608.134001
37228,8725.15332,3.34881,2.003,1.065231929,1608.019221
37238,8718.49707,3.34826,2.0023,1.065203103,1607.892917
37248,8711.568359,3.34801,2.0001,1.065177393,1607.762234
37258,8705.192382,3.34766,1.9999,1.065150826,1607.64512
37269,8698.68164,3.34731,1.9988,1.065124674,1607.523231
37279,8692.131835,3.34697,1.9977,1.065098461,1607.40081
37289,8685.020507,3.34685,1.9949,1.065073799,1607.267244
37299,8678.404296,3.34715,1.9905,1.065056258,1607.144214
37309,8671.926757,3.3469,1.9902,1.065030268,1607.026541
37319,8665.391601,3.34656,1.9921,1.065001029,1606.912461
37330,8658.139648,3.34627,1.9903,1.064973335,1606.776636
37340,8651.551757,3.34576,1.9905,1.064944157,1606.654558
37350,8644.90039,3.34516,1.9898,1.064914879,1606.527621
37360,8638.367187,3.3448,1.9887,1.06488853,1606.405212
37370,8631.176757,3.34467,1.9869,1.064862439,1606.27283
37380,8624.566406,3.344739,1.9847,1.064840644,1606.152444
37391,8618.063476,3.3444,1.9835,1.064814683,1606.030611
37401,8611.583007,3.34432,1.9815,1.06479187,1605.910839
37411,8604.538085,3.34357,1.9828,1.064757757,1605.780216
37421,8597.86914,3.34307,1.9817,1.064729667,1605.653382
37431,8591.591796,3.3428,1.9807,1.06470493,1605.537056
37441,8584.998046,3.34261,1.9793,1.064680113,1605.415308
37452,8577.90625,3.3429,1.9736,1.064662001,1605.280356
37462,8571.439453,3.34254,1.9741,1.064634234,1605.163445
37472,8564.913085,3.34203,1.9755,1.064604018,1605.045709
37482,8558.36621,3.34173,1.9743,1.064578205,1604.923705
37492,8551.208007,3.34154,1.9733,1.064550859,1604.793194
37502,8544.641601,3.34188,1.9671,1.06453564,1604.666819
37513,8538.082031,3.34175,1.9679,1.064509205,1604.552515
37523,8531.368164,3.34144,1.9677,1.064481648,1604.430159
37533,8524.294921,3.341,1.9685,1.064450594,1604.302308
37543,8517.751953,3.34064,1.9675,1.064424051,1604.18004
37553,8511.229492,3.34066,1.9609,1.064406609,1604.048627
37564,8504.814453,3.34058,1.9644,1.064378377,1603.944902
37574,8497.45996,3.34046,1.9591,1.064355276,1603.800408
37584,8491.017578,3.3401,1.9617,1.064325419,1603.689636
37594,8484.529296,3.33972,1.9611,1.064298484,1603.569121
37604,8477.939453,3.33928,1.961,1.064270132,1603.447298
37614,8471.36621,3.33897,1.9583,1.064245627,1603.320663
37625,8464.391601,3.33876,1.9558,1.064220285,1603.189046
37635,8457.926757,3.33832,1.9578,1.064190247,1603.075093
37645,8451.420898,3.33828,1.9549,1.06416854,1602.953101
37655,8444.904296,3.33828,1.9531,1.064146015,1602.834494
37665,8437.61621,3.33818,1.9506,1.064120447,1602.699049
37675,8431.117187,3.33773,1.9527,1.06409008,1602.584636
37686,8424.782226,3.33719,1.9523,1.064062092,1602.464988
37696,8418.114257,3.33721,1.9468,1.064042943,1602.334031
37706,8410.818359,3.33694,1.9476,1.064012482,1602.204874
37716,8404.371093,3.33671,1.9478,1.063986154,1602.089498
37726,8397.864257,3.33662,1.9436,1.063965313,1601.963248
37736,8391.423828,3.33628,1.9463,1.063935493,1601.853137
37747,8384.123046,3.33616,1.943,1.063910496,1601.715032
37757,8377.580078,3.33545,1.9445,1.063878285,1601.594393
37767,8371.302734,3.33488,1.9435,1.063850839,1601.473695
37777,8364.756835,3.33468,1.9421,1.063826019,1601.352727
37787,8357.564453,3.33454,1.9406,1.063799402,1601.221104
37797,8351.013671,3.33483,1.9359,1.063782202,1601.098394
37808,8344.642578,3.33413,1.9388,1.063749276,1600.984712
37818,8338.142578,3.33364,1.9378,1.063721678,1600.861329
37828,8330.961914,3.33362,1.9333,1.063699201,1600.72357
37838,8324.256835,3.3337,1.9317,1.063676417,1600.603467
37848,8317.826171,3.33346,1.9331,1.063648802,1600.491532
37858,8311.364257,3.33313,1.9311,1.063623752,1600.36849
37869,8304.258789,3.33279,1.9312,1.063594056,1600.239778
37879,8297.740234,3.33267,1.9289,1.063570928,1600.118065
37889,8291.233398,3.33256,1.9257,1.063548846,1599.994265
37899,8284.732421,3.3322,1.926,1.063521028,1599.876349
37909,8277.592773,3.33204,1.9245,1.063494397,1599.745391
37920,8270.90039,3.33185,1.9237,1.063468464,1599.62369
37930,8264.46289,3.33145,1.9233,1.06344124,1599.504394
37940,8257.731445,3.33113,1.9231,1.063413406,1599.381711
37950,8250.688476,3.33057,1.9232,1.063381996,1599.250839
37960,8244.15332,3.33031,1.9215,1.063356946,1599.128403
37970,8237.493164,3.32983,1.921,1.063328278,1599.003771
37981,8231.103515,3.32933,1.92,1.063300955,1598.882201
37991,8223.90039,3.32897,1.9188,1.063272005,1598.747995
38001,8217.5,3.32886,1.9167,1.063249168,1598.629067
38011,8211.169921,3.3285,1.9161,1.063222877,1598.511719
38021,8204.610351,3.32832,1.9146,1.063198213,1598.39061
38031,8197.432617,3.32801,1.914,1.063169171,1598.259238
38042,8191.066406,3.32774,1.9127,1.063144235,1598.140707
38052,8184.571289,3.32781,1.9087,1.063124541,1598.017659
38062,8178.168945,3.32736,1.91,1.063095239,1597.902893
38072,8171.014648,3.32738,1.909,1.063069568,1597.775785
38082,8164.604003,3.32758,1.9064,1.063049895,1597.659974
38092,8158.088867,3.32754,1.9054,1.063026095,1597.543118
38103,8151.639648,3.32675,1.9066,1.062993729,1597.422196
38113,8144.379882,3.32657,1.9019,1.062969672,1597.280198
38123,8138.079589,3.32642,1.9009,1.062945707,1597.165451
38133,8131.408691,3.32571,1.9034,1.062911874,1597.045413
38143,8125.235351,3.32578,1.8982,1.062894589,1596.924727
38153,8117.758789,3.32579,1.8962,1.062868617,1596.789164
38164,8111.268554,3.32564,1.8967,1.062842398,1596.67521
38174,8104.923339,3.32554,1.8949,1.062819505,1596.558265
38184,8098.36621,3.32517,1.8949,1.062791611,1596.438498
38194,8091.338378,3.32477,1.8938,1.062762802,1596.307086
